clip_dimension_id,clip_id,dimension_id,dim_suggestion_id
2359,3115,341,NULL
2360,3116,341,NULL
2361,3117,380,NULL
2362,3118,1188,NULL
2363,3119,1321,NULL
2364,3120,1335,NULL
2365,3121,1325,NULL
2366,3122,144,NULL
2367,3123,1322,NULL
2368,3124,1321,NULL
2369,3125,1332,NULL
2370,3126,1018,NULL
2371,3127,119,NULL
2372,3128,1335,NULL
2373,3129,166,NULL
2374,3130,629,NULL
2375,3131,1341,NULL
2376,3132,1334,NULL
2377,4072,1530,NULL
2378,4073,1531,NULL
2379,4074,10,NULL
2380,4075,1533,NULL
2381,4076,197,NULL
2382,4077,43,NULL
2383,4078,529,NULL
2384,4079,1535,NULL
2385,4080,1,NULL
2386,4086,1538,NULL
2387,4087,629,NULL
2388,4088,629,NULL
2389,4089,1539,NULL
2390,4090,1540,NULL
2391,4091,1541,NULL
2392,4092,1539,NULL
2393,4093,1539,NULL
2394,4094,1542,NULL
2395,4095,1539,NULL
2396,4096,1540,NULL
2397,4097,1540,NULL
2398,4098,1539,NULL
2399,4099,1552,NULL
2400,4101,1555,NULL
2401,4102,1556,NULL
2402,4103,1557,NULL
2403,4104,1555,NULL
2404,4105,1555,NULL
2405,4106,1555,NULL
2406,4107,1555,NULL
2407,4108,1558,NULL
2408,4109,1558,NULL
2409,4110,1558,NULL
2410,4111,1559,NULL
2411,4112,1560,NULL
2412,4113,629,NULL
2413,4114,629,NULL
2414,4115,629,NULL
2415,4116,629,NULL
2416,4117,1561,NULL
2417,4118,144,NULL
2418,4119,671,NULL
2419,4120,1561,NULL
2420,4121,1562,NULL
2421,4122,629,NULL
2422,4123,671,NULL
2423,4124,629,NULL
2424,4125,629,NULL
2446,4126,629,NULL
2463,4143,904,NULL
2427,4128,904,NULL
2428,4129,696,NULL
2429,4130,232,NULL
2430,4131,232,NULL
2431,4132,232,NULL
2432,4133,232,NULL
2433,4134,904,NULL
2434,4135,232,NULL
2435,4136,232,NULL
2436,4137,1585,NULL
2437,4138,1585,NULL
2438,4139,1585,NULL
2439,4140,1585,NULL
2440,4141,1585,NULL
2464,4144,1265,NULL
2465,4145,1609,NULL
2466,4146,1265,NULL
2467,4147,1609,NULL
2468,4148,1265,NULL
2469,4148,1265,NULL
2470,4149,43,NULL
2471,4150,1609,NULL
2472,4151,43,NULL
2473,4152,629,NULL
2474,4153,37,NULL
2475,4154,6,NULL
2476,4155,43,NULL
2477,4156,10,NULL
2478,4157,1265,NULL
2479,4158,1188,NULL
2480,4159,628,NULL
2481,4160,673,NULL
2482,4161,325,NULL
2483,4162,657,NULL
2484,4163,10,NULL
2485,4164,37,NULL
2486,4165,1610,NULL
2487,4166,1611,NULL
2488,4167,1612,NULL
2489,4168,1164,NULL
2490,4169,1613,NULL
2491,4170,1612,NULL
2492,4171,1164,NULL
2493,4172,1614,NULL
2494,4173,43,NULL
2495,4174,1615,NULL
2496,4175,1616,NULL
2497,4176,1616,NULL
2498,4177,1614,NULL
2499,4178,43,NULL
2500,4179,102,NULL
2506,4180,1613,NULL
2502,4181,1611,NULL
2503,4182,1612,NULL
2504,4183,390,NULL
2505,4184,43,NULL
2507,4185,1164,NULL
2508,4186,1164,NULL
2509,4187,102,NULL
2510,4188,1612,NULL
2511,4189,1,NULL
2512,4190,1,NULL
2513,4191,629,NULL
2557,4229,43,NULL
2556,4192,629,NULL
2516,4193,43,NULL
2517,4194,43,NULL
2518,4195,629,NULL
2519,4195,144,NULL
2520,4196,272,NULL
2521,4197,6,NULL
2522,4198,37,NULL
2523,4199,1619,NULL
2524,4200,43,NULL
2525,4201,235,NULL
2526,4202,1620,NULL
2527,4203,37,NULL
2528,4204,144,NULL
2529,4205,43,NULL
2530,4206,37,NULL
2531,4207,363,NULL
2532,4207,356,NULL
2533,4207,1195,NULL
2534,4208,629,NULL
2535,4209,629,NULL
2536,4210,43,NULL
2537,4211,144,NULL
2538,4212,43,NULL
2539,4213,363,NULL
2540,4214,376,NULL
2541,4215,37,NULL
2542,4216,43,NULL
2543,4217,1621,NULL
2544,4218,1622,NULL
2545,4219,1623,NULL
2546,4220,6,NULL
2547,4221,363,NULL
2548,4221,1164,NULL
2549,4222,1370,NULL
2550,4223,235,NULL
2551,4224,376,NULL
2552,4225,686,NULL
2553,4226,1624,NULL
2554,4227,376,NULL
2555,4228,166,NULL
2558,4230,1625,NULL
2559,4231,1626,NULL
2560,4232,363,NULL
2561,4233,363,NULL
2562,4234,1625,NULL
2563,4235,1625,NULL
2564,4236,1626,NULL
2565,4237,363,NULL
2566,4238,363,NULL
2567,4239,1627,NULL
2568,4240,262,NULL
2625,4241,1644,NULL
2570,4242,1625,NULL
2571,4243,144,NULL
2572,4244,1629,NULL
2573,4245,102,NULL
2574,4246,1630,NULL
2575,4247,43,NULL
2576,4248,265,NULL
2577,4249,363,NULL
2578,4250,1631,NULL
2579,4251,144,NULL
2580,4252,1299,NULL
2581,4253,144,NULL
2582,4254,1632,NULL
2583,4255,265,NULL
2584,4256,102,NULL
2585,4257,102,NULL
2586,4258,43,NULL
2587,4259,363,NULL
2588,4260,363,NULL
2589,4261,265,NULL
2590,4262,720,NULL
2591,4263,1627,NULL
2592,4264,89,NULL
2593,4265,363,NULL
2594,4266,43,NULL
2595,4267,43,NULL
2596,4268,1633,NULL
2597,4269,1634,NULL
2598,4270,2,NULL
2599,4271,1635,NULL
2600,4272,1179,NULL
2601,4273,1636,NULL
2602,4274,1171,NULL
2603,4275,2,NULL
2604,4276,1637,NULL
2605,4277,896,NULL
2608,4277,43,NULL
2609,4277,1638,NULL
2610,4277,1639,NULL
2611,4278,2,NULL
2612,4279,363,NULL
2613,4280,265,NULL
2616,4280,745,NULL
6558,7168,629,NULL
2619,4280,1640,NULL
2620,4281,1641,NULL
2621,4282,1642,NULL
2622,4283,144,NULL
2623,4284,43,NULL
2624,4285,1643,NULL
2626,4286,629,NULL
2627,4287,43,NULL
2628,4288,43,NULL
2629,4289,629,NULL
2630,4290,144,NULL
2631,4291,628,NULL
2632,4292,33,NULL
2633,4293,37,NULL
2634,4294,673,NULL
2635,4295,376,NULL
2636,4296,1645,NULL
2637,4297,689,NULL
2638,4298,6,NULL
2639,4299,6,NULL
2640,4300,33,NULL
2641,4301,1646,NULL
2642,4302,1647,NULL
2643,4303,629,NULL
2644,4304,249,NULL
2645,4305,1645,NULL
2663,4306,1651,NULL
2647,4307,1648,NULL
2648,4308,628,NULL
2649,4309,1647,NULL
2650,4310,37,NULL
2651,4311,1649,NULL
2652,4312,1650,NULL
2653,4313,97,NULL
2654,4314,235,NULL
2655,4315,144,NULL
2656,4316,199,NULL
2657,4317,341,NULL
2658,4318,1651,NULL
2659,4319,693,NULL
2660,4320,166,NULL
2661,4321,1652,NULL
2662,4322,1653,NULL
3862,4323,376,NULL
2665,4324,1655,NULL
2666,4325,1656,NULL
2667,4326,1657,NULL
2668,4327,484,NULL
2669,4328,1658,NULL
2670,4329,484,NULL
2671,4330,43,NULL
2672,4331,484,NULL
2673,4332,2,NULL
2674,4333,102,NULL
2675,4334,484,NULL
2676,4334,265,NULL
2677,4335,484,NULL
2678,4336,1659,NULL
2679,4337,405,NULL
2680,4338,1660,NULL
2681,4339,405,NULL
2682,4340,1657,NULL
2683,4341,380,NULL
2684,4342,43,NULL
2685,4343,1661,NULL
2686,4344,1657,NULL
2687,4345,2,NULL
2688,4346,484,NULL
2689,4347,747,NULL
2690,4348,1661,NULL
2691,4349,363,NULL
2692,4350,289,NULL
2693,4351,1662,NULL
2694,4352,102,NULL
2695,4353,363,NULL
2696,4354,2,NULL
2697,4355,265,NULL
2698,4356,1663,NULL
2699,4357,265,NULL
2700,4358,265,NULL
2701,4359,793,NULL
2733,4387,745,NULL
2703,4360,393,NULL
2735,4389,629,NULL
2705,4361,393,NULL
2706,4362,1664,NULL
2707,4363,2,NULL
2708,4363,2,NULL
2709,4364,1665,NULL
2710,4365,265,NULL
2711,4366,1666,NULL
2734,4388,1668,NULL
2713,4367,393,NULL
2714,4368,363,NULL
2715,4369,265,NULL
2716,4370,2,NULL
2717,4371,286,NULL
2718,4372,1299,NULL
2719,4373,363,NULL
2720,4374,2,NULL
2721,4375,265,NULL
2722,4376,363,NULL
2723,4377,1667,NULL
2724,4378,265,NULL
2725,4379,102,NULL
2726,4380,43,NULL
2727,4381,363,NULL
2728,4382,265,NULL
2729,4383,1666,NULL
2730,4384,2,NULL
2731,4385,793,NULL
2732,4386,363,NULL
2736,4390,6,NULL
2737,4391,37,NULL
2738,4392,1669,NULL
2739,4393,1670,NULL
2740,4394,43,NULL
2741,4395,43,NULL
2742,4396,1671,NULL
2743,4397,43,NULL
2744,4398,1672,NULL
2745,4399,144,NULL
2746,4400,793,NULL
2747,4401,1672,NULL
2748,4402,629,NULL
2749,4403,18,NULL
2750,4404,629,NULL
2751,4405,166,NULL
2752,4406,671,NULL
2753,4407,1673,NULL
2754,4408,1674,NULL
2755,4409,1671,NULL
2756,4410,1241,NULL
2757,4411,1675,NULL
2758,4412,235,NULL
2759,4413,89,NULL
6557,7167,33,NULL
6556,7166,166,NULL
2762,4413,32,NULL
2763,4414,235,NULL
2764,4415,241,NULL
2765,4416,1676,NULL
2766,4417,1241,NULL
2767,4418,1677,NULL
2768,4419,1203,NULL
2769,4420,363,NULL
2770,4421,2,NULL
2771,4422,1678,NULL
2772,4423,1679,NULL
2773,4424,1680,NULL
2774,4425,144,NULL
2775,4426,166,NULL
2776,4427,1681,NULL
2777,4428,1682,NULL
2778,4429,1683,NULL
2779,4430,1237,NULL
2780,4431,1684,NULL
2781,4432,1685,NULL
2782,4433,43,NULL
2783,4434,43,NULL
2784,4435,43,NULL
2785,4436,721,NULL
2786,4437,265,NULL
2787,4438,262,NULL
2788,4439,718,NULL
2789,4440,102,NULL
2790,4441,43,NULL
2791,4442,265,NULL
2792,4443,1686,NULL
2793,4444,2,NULL
2794,4445,265,NULL
2795,4446,265,NULL
2796,4447,2,NULL
2797,4448,265,NULL
2798,4449,2,NULL
2799,4450,43,NULL
2800,4451,2,NULL
2801,4452,1687,NULL
2802,4453,2,NULL
2803,4454,265,NULL
2804,4455,2,NULL
2805,4456,43,NULL
2806,4457,363,NULL
2807,4458,102,NULL
2808,4459,102,NULL
2809,4460,265,NULL
2810,4461,102,NULL
2811,4462,2,NULL
2812,4463,2,NULL
2813,4464,43,NULL
2814,4465,740,NULL
2815,4466,43,NULL
2816,4467,363,NULL
2817,4468,745,NULL
2818,4469,265,NULL
2819,4470,1688,NULL
2820,4471,1689,NULL
2821,4472,363,NULL
2822,4473,265,NULL
2823,4474,102,NULL
2824,4475,1344,NULL
2825,4476,265,NULL
2826,4477,1690,NULL
2827,4478,102,NULL
2828,4479,2,NULL
2836,4480,718,NULL
2830,4481,2,NULL
2831,4482,1692,NULL
2832,4483,265,NULL
2833,4484,1693,NULL
2834,4485,2,NULL
2835,4486,1694,NULL
2837,4487,1695,NULL
2838,4488,1696,NULL
2839,4489,144,NULL
2840,4490,1697,NULL
2841,4491,673,NULL
2842,4492,43,NULL
2954,4493,904,NULL
2844,4494,904,NULL
2845,4495,43,NULL
2846,4496,628,NULL
2847,4497,1699,NULL
2848,4498,1700,NULL
2849,4499,37,NULL
2850,4500,249,NULL
2851,4501,1477,NULL
2852,4502,1701,NULL
2853,4503,1702,NULL
2854,4504,673,NULL
2855,4505,802,NULL
2856,4506,1703,NULL
2857,4507,1704,NULL
2858,4508,1705,NULL
2859,4509,249,NULL
2860,4510,671,NULL
2861,4511,1171,NULL
2862,4512,43,NULL
2863,4513,242,NULL
2864,4514,13,NULL
2865,4515,1706,NULL
2866,4516,1707,NULL
2867,4517,1708,NULL
2868,4518,629,NULL
2869,4519,1709,NULL
2870,4520,629,NULL
2871,4521,16,NULL
2872,4522,144,NULL
2873,4523,1710,NULL
3025,4524,356,NULL
2875,4525,1711,NULL
2876,4526,793,NULL
2877,4527,1477,NULL
2878,4528,6,NULL
2879,4529,1712,NULL
3022,4530,356,NULL
2881,4531,144,NULL
2882,4532,1713,NULL
2883,4533,376,NULL
3029,4534,6,NULL
2885,4535,166,NULL
2886,4536,1714,NULL
2887,4537,929,NULL
2888,4538,43,NULL
2889,4539,629,NULL
2890,4540,97,NULL
2891,4541,43,NULL
2892,4542,235,NULL
2893,4543,1704,NULL
2894,4544,793,NULL
2895,4545,1715,NULL
3011,4546,37,NULL
3007,4547,37,NULL
2898,4548,1370,NULL
3009,4549,242,NULL
2900,4550,144,NULL
3013,4551,242,NULL
2902,4552,1716,NULL
2903,4553,6,NULL
2904,4554,6,NULL
2905,4555,1717,NULL
3024,4556,356,NULL
2907,4557,1718,NULL
2908,4558,10,NULL
2909,4559,793,NULL
2910,4560,1719,NULL
2911,4561,629,NULL
2912,4562,13,NULL
2913,4563,97,NULL
2914,4564,356,NULL
2915,4565,1711,NULL
2916,4566,6,NULL
2917,4567,1720,NULL
2918,4568,97,NULL
2919,4569,166,NULL
2920,4570,686,NULL
3016,4571,698,NULL
2922,4572,1721,NULL
2923,4573,673,NULL
2924,4574,1711,NULL
2925,4575,1722,NULL
3019,4576,698,NULL
2927,4577,793,NULL
2928,4578,1723,NULL
3020,4579,242,NULL
2930,4580,1724,NULL
2931,4581,166,NULL
2932,4582,1725,NULL
2933,4583,1328,NULL
2992,4584,6,NULL
2935,4585,43,NULL
2936,4586,43,NULL
2937,4587,629,NULL
2938,4588,363,NULL
2939,4589,265,NULL
2940,4590,1726,NULL
2941,4591,629,NULL
2942,4592,363,NULL
2943,4593,265,NULL
2944,4594,1727,NULL
2945,4595,262,NULL
2946,4596,97,NULL
2947,4597,1711,NULL
2948,4598,102,NULL
2949,4599,1728,NULL
2950,4600,13,NULL
2951,4601,2,NULL
2953,4602,43,NULL
2998,4603,37,NULL
2956,4604,102,NULL
2957,4605,1511,NULL
2958,4606,97,NULL
2959,4607,265,NULL
2960,4608,1711,NULL
2961,4609,6,NULL
2962,4610,1328,NULL
2963,4611,1728,NULL
2964,4612,166,NULL
2965,4613,2,NULL
2966,4614,356,NULL
2967,4615,43,NULL
2968,4616,1729,NULL
2969,4617,2,NULL
2970,4618,363,NULL
2971,4619,265,NULL
2972,4620,265,NULL
2973,4621,1730,NULL
2974,4622,363,NULL
2975,4623,1731,NULL
2976,4624,150,NULL
2977,4625,265,NULL
2978,4626,718,NULL
2979,4627,43,NULL
2980,4628,1732,NULL
2981,4629,1733,NULL
2982,4630,150,NULL
2983,4631,289,NULL
2984,4632,265,NULL
2985,4633,390,NULL
2986,4634,1734,NULL
2987,4635,2,NULL
2988,4636,2,NULL
3030,4657,43,NULL
2990,4637,102,NULL
2991,4638,2,NULL
2993,4639,1735,NULL
2994,4640,1736,NULL
2995,4641,896,NULL
2996,4642,43,NULL
2999,4643,1738,NULL
3000,4644,1739,NULL
3001,4645,150,NULL
3002,4646,265,NULL
3003,4647,1740,NULL
3004,4648,2,NULL
3006,4649,289,NULL
3012,4650,265,NULL
3014,4651,1741,NULL
3017,4652,718,NULL
3021,4653,1744,NULL
3026,4654,43,NULL
3027,4655,1746,NULL
3028,4656,265,NULL
3120,4658,390,NULL
3032,4659,390,NULL
3033,4660,365,NULL
3129,4661,363,NULL
3035,4662,484,NULL
3036,4663,43,NULL
3037,4664,155,NULL
3038,4665,265,NULL
3039,4666,16,NULL
3040,4667,262,NULL
3121,4668,1172,NULL
3042,4669,16,NULL
3043,4670,390,NULL
3044,4671,363,NULL
3045,4672,657,NULL
3046,4673,199,NULL
3122,4674,1179,NULL
3048,4675,291,NULL
3049,4676,102,NULL
3050,4677,265,NULL
3124,4678,1755,NULL
3111,4679,1172,NULL
3053,4680,291,NULL
3109,4681,1755,NULL
3055,4682,1750,NULL
3119,4683,744,NULL
3057,4684,744,NULL
3058,4685,1751,NULL
3059,4686,1752,NULL
3060,4687,363,NULL
3061,4688,291,NULL
3062,4689,265,NULL
3130,4732,1763,NULL
3064,4690,1185,NULL
3065,4691,363,NULL
3066,4691,363,NULL
3113,4692,1172,NULL
3068,4693,363,NULL
3069,4693,1754,NULL
3070,4694,102,NULL
3071,4695,265,NULL
3072,4696,892,NULL
3115,4697,1172,NULL
3074,4698,1755,NULL
3075,4699,892,NULL
3076,4700,291,NULL
3077,4701,892,NULL
3125,4702,744,NULL
3079,4703,1755,NULL
3116,4704,1172,NULL
3081,4705,265,NULL
3082,4706,1756,NULL
3083,4707,1757,NULL
3084,4708,43,NULL
3128,4709,1172,NULL
3086,4710,16,NULL
3087,4711,1750,NULL
3088,4712,363,NULL
3127,4713,1746,NULL
3090,4714,265,NULL
3091,4715,363,NULL
3092,4716,1756,NULL
3126,4717,144,NULL
3094,4718,740,NULL
3095,4719,390,NULL
3096,4720,262,NULL
3097,4721,1758,NULL
3098,4722,16,NULL
3099,4723,744,NULL
3100,4724,363,NULL
3101,4725,43,NULL
3102,4726,1179,NULL
3103,4727,1757,NULL
3104,4728,657,NULL
3105,4729,363,NULL
3117,4730,390,NULL
3107,4731,43,NULL
3186,4733,629,NULL
3132,4734,1765,NULL
3133,4735,241,NULL
3134,4736,1766,NULL
3135,4737,629,NULL
3136,4738,6,NULL
3137,4739,144,NULL
3138,4740,1767,NULL
3139,4741,43,NULL
3140,4742,249,NULL
3141,4743,1768,NULL
3142,4744,673,NULL
3143,4745,241,NULL
3144,4746,1769,NULL
3145,4747,43,NULL
3146,4748,33,NULL
3147,4749,629,NULL
3148,4750,1770,NULL
3149,4751,1771,NULL
3150,4752,6,NULL
3151,4753,1772,NULL
3152,4754,6,NULL
3153,4755,43,NULL
3154,4756,235,NULL
3155,4757,1773,NULL
3156,4758,1774,NULL
3157,4759,1767,NULL
3158,4760,1775,NULL
3159,4761,628,NULL
3160,4762,89,NULL
3161,4763,1776,NULL
3162,4764,89,NULL
3163,4765,37,NULL
3164,4766,1776,NULL
3165,4767,1776,NULL
3166,4768,1765,NULL
3167,4769,673,NULL
3168,4770,1777,NULL
3169,4771,628,NULL
3170,4772,43,NULL
3171,4773,628,NULL
3172,4774,37,NULL
3173,4775,6,NULL
3174,4776,235,NULL
3175,4777,10,NULL
3176,4778,89,NULL
3177,4779,6,NULL
3178,4780,1767,NULL
3179,4781,1778,NULL
3180,4782,89,NULL
3181,4783,628,NULL
3182,4784,89,NULL
3183,4785,629,NULL
3184,4786,272,NULL
3185,4787,235,NULL
3187,4788,686,NULL
3188,4789,43,NULL
3189,4790,144,NULL
3190,4791,1778,NULL
3191,4792,235,NULL
3192,4793,10,NULL
3193,4794,2,NULL
3194,4795,363,NULL
3195,4796,363,NULL
3196,4797,1415,NULL
3197,4798,286,NULL
3198,4799,978,NULL
3199,4800,363,NULL
3200,4801,286,NULL
3201,4802,43,NULL
3202,4803,43,NULL
3203,4804,721,NULL
3204,4805,289,NULL
3205,4806,262,NULL
3206,4807,363,NULL
3207,4808,289,NULL
3208,4809,43,NULL
3209,4810,43,NULL
3210,4811,43,NULL
3211,4812,15,NULL
3212,4813,363,NULL
3213,4814,289,NULL
3214,4815,102,NULL
3215,4816,2,NULL
3216,4817,286,NULL
3217,4818,1779,NULL
3218,4819,363,NULL
3219,4820,1780,NULL
3220,4821,363,NULL
3221,4822,363,NULL
3222,4823,43,NULL
3223,4824,43,NULL
3224,4825,363,NULL
3225,4826,363,NULL
3226,4827,363,NULL
3227,4828,2,NULL
3228,4829,363,NULL
3229,4830,102,NULL
3230,4831,265,NULL
3231,4832,102,NULL
3232,4833,363,NULL
3233,4834,265,NULL
3234,4835,363,NULL
3235,4836,2,NULL
3236,4837,363,NULL
3237,4838,992,NULL
3238,4839,43,NULL
3239,4840,43,NULL
3240,4841,363,NULL
3241,4842,43,NULL
3242,4843,2,NULL
3243,4844,265,NULL
3244,4845,265,NULL
3245,4846,363,NULL
3246,4847,363,NULL
3247,4848,363,NULL
3248,4849,102,NULL
3249,4850,363,NULL
3250,4851,291,NULL
3251,4852,265,NULL
3252,4853,1781,NULL
3253,4854,629,NULL
3254,4855,43,NULL
3307,4856,335,NULL
3256,4857,1711,NULL
3257,4858,43,NULL
3258,4859,43,NULL
3311,4860,1651,NULL
3260,4861,43,NULL
3261,4862,629,NULL
3262,4863,1781,NULL
3334,4864,1118,NULL
3264,4865,43,NULL
3265,4866,43,NULL
3266,4867,904,NULL
3267,4868,6,NULL
3336,4869,1118,NULL
3308,4870,1651,NULL
3338,4871,6,NULL
3271,4872,1477,NULL
3272,4873,97,NULL
3273,4874,1782,NULL
3274,4875,629,NULL
3275,4876,628,NULL
3276,4877,904,NULL
3277,4878,629,NULL
3278,4879,6,NULL
3279,4880,1783,NULL
3280,4881,97,NULL
3281,4882,37,NULL
3282,4883,471,NULL
3283,4884,43,NULL
3284,4885,1670,NULL
3285,4886,43,NULL
3286,4887,6,NULL
3287,4888,89,NULL
3288,4889,16,NULL
3289,4890,1784,NULL
3290,4891,89,NULL
3291,4892,97,NULL
3292,4893,1711,NULL
3293,4894,97,NULL
3294,4895,10,NULL
3295,4896,1785,NULL
3296,4897,826,NULL
3297,4898,10,NULL
3310,4899,1651,NULL
3299,4900,6,NULL
3300,4901,1786,NULL
3301,4902,471,NULL
3302,4903,1787,NULL
3303,4904,363,NULL
3304,4905,1788,NULL
3305,4906,37,NULL
3309,4907,1481,NULL
3312,4908,1789,NULL
3313,4909,1118,NULL
3314,4910,1790,NULL
3315,4911,1791,NULL
3316,4912,6,NULL
3317,4913,1792,NULL
3318,4914,1793,NULL
3319,4915,235,NULL
3320,4916,10,NULL
3321,4917,166,NULL
3322,4918,16,NULL
3323,4919,16,NULL
3324,4919,1794,NULL
3325,4920,37,NULL
3326,4920,1366,NULL
3364,4921,242,NULL
3328,4922,471,NULL
3329,4923,6,NULL
3330,4924,10,NULL
3331,4925,43,NULL
3332,4926,199,NULL
3333,4927,721,NULL
3335,4928,199,NULL
3337,4929,265,NULL
3339,4930,265,NULL
3340,4930,365,NULL
3341,4931,43,NULL
3342,4932,721,NULL
3343,4933,289,NULL
3344,4934,262,NULL
3345,4935,102,NULL
3346,4935,265,NULL
3347,4936,265,NULL
3348,4937,102,NULL
3349,4938,265,NULL
3350,4939,721,NULL
3351,4940,43,NULL
3352,4941,265,NULL
3353,4942,265,NULL
3354,4943,102,NULL
3355,4944,265,NULL
3358,4945,265,NULL
3359,4946,978,NULL
3362,4947,365,NULL
3365,4948,721,NULL
3366,4949,43,NULL
3367,4950,289,NULL
3368,4951,265,NULL
3369,4952,289,NULL
3370,4953,740,NULL
3371,4954,265,NULL
3372,4955,102,NULL
3373,4956,262,NULL
3374,4957,150,NULL
3375,4958,390,NULL
3376,4959,102,NULL
3377,4960,43,NULL
3378,4961,265,NULL
3379,4962,2,NULL
3380,4963,265,NULL
3381,4964,363,NULL
3382,4965,102,NULL
3383,4966,89,NULL
3384,4967,1299,NULL
3385,4968,265,NULL
3386,4969,363,NULL
3387,4970,2,NULL
3388,4971,150,NULL
3389,4972,1511,NULL
3390,4973,89,NULL
3391,4974,43,NULL
3392,4975,363,NULL
3393,4976,265,NULL
3394,4977,43,NULL
3395,4978,150,NULL
3396,4979,265,NULL
3397,4980,43,NULL
3398,4981,740,NULL
3399,4982,43,NULL
3400,4983,43,NULL
3401,4984,89,NULL
3402,4985,745,NULL
3403,4986,766,NULL
3404,4987,102,NULL
3405,4988,363,NULL
3406,4989,265,NULL
3407,4990,405,NULL
3408,4991,2,NULL
3409,4992,265,NULL
3410,4993,150,NULL
3411,4994,390,NULL
3412,4995,32,NULL
3413,4996,363,NULL
3414,4997,265,NULL
3415,4998,766,NULL
3416,4999,978,NULL
3417,5000,629,NULL
3418,5001,144,NULL
3419,5002,904,NULL
3420,5003,272,NULL
3421,5004,629,NULL
3422,5005,144,NULL
3423,5006,904,NULL
3424,5007,1651,NULL
3425,5008,629,NULL
3426,5009,673,NULL
3427,5010,1286,NULL
3428,5011,272,NULL
3429,5012,37,NULL
3430,5013,260,NULL
3431,5014,243,NULL
3432,5015,144,NULL
3433,5016,272,NULL
3434,5017,235,NULL
3435,5018,6,NULL
3436,5019,1286,NULL
3437,5020,1797,NULL
3438,5021,1651,NULL
3439,5022,1788,NULL
3440,5023,673,NULL
3441,5024,1651,NULL
3442,5025,235,NULL
3443,5026,10,NULL
3444,5027,1798,NULL
3445,5028,43,NULL
3446,5029,43,NULL
3447,5030,363,NULL
3448,5031,43,NULL
3449,5032,265,NULL
3450,5033,2,NULL
3451,5034,265,NULL
3452,5035,2,NULL
3453,5036,102,NULL
3454,5037,1799,NULL
3455,5038,43,NULL
3456,5039,2,NULL
3457,5040,2,NULL
3458,5041,43,NULL
3459,5042,484,NULL
3460,5043,363,NULL
3461,5044,1172,NULL
3462,5045,102,NULL
3463,5046,265,NULL
3464,5047,363,NULL
3465,5048,291,NULL
3466,5049,2,NULL
3467,5050,363,NULL
3468,5051,265,NULL
3469,5052,2,NULL
3470,5053,740,NULL
3471,5054,745,NULL
3472,5055,629,NULL
3473,5056,628,NULL
3474,5057,272,NULL
3475,5058,43,NULL
3476,5059,1800,NULL
3477,5060,6,NULL
3478,5061,6,NULL
3479,5062,1053,NULL
3480,5063,1801,NULL
3481,5064,166,NULL
3482,5065,1800,NULL
3483,5066,686,NULL
3484,5067,242,NULL
3485,5068,1053,NULL
3486,5069,6,NULL
3487,5070,166,NULL
3488,5071,363,NULL
3489,5072,1802,NULL
3490,5073,265,NULL
3491,5074,363,NULL
3492,5075,1803,NULL
3493,5076,43,NULL
3494,5077,102,NULL
3495,5078,363,NULL
3496,5079,265,NULL
3497,5080,265,NULL
3498,5080,1804,NULL
3499,5081,363,NULL
3500,5082,2,NULL
3501,5083,1805,NULL
3502,5084,2,NULL
3503,5085,1806,NULL
3504,5086,363,NULL
3505,5086,1807,NULL
3506,5087,265,NULL
3507,5087,1808,NULL
3508,5088,1809,NULL
3509,5089,1401,NULL
3510,5090,1810,NULL
3511,5091,265,NULL
3512,5091,1804,NULL
3513,5092,2,NULL
3514,5093,291,NULL
3515,5094,1811,NULL
3516,5095,363,NULL
3517,5096,2,NULL
3518,5097,1812,NULL
3519,5098,265,NULL
3520,5099,1813,NULL
3521,5100,363,NULL
3522,5101,265,NULL
3523,5101,1808,NULL
3524,5102,740,NULL
3525,5103,744,NULL
3526,5104,1814,NULL
3527,5105,363,NULL
3528,5106,1815,NULL
3529,5107,1816,NULL
3530,5108,1817,NULL
3531,5109,1818,NULL
3532,5110,831,NULL
3533,5111,1819,NULL
3534,5112,961,NULL
3535,5113,1820,NULL
3536,5114,1821,NULL
3537,5115,1822,NULL
3538,5116,1823,NULL
3539,5117,1824,NULL
3540,5118,1399,NULL
3541,5119,1641,NULL
3542,5120,1825,NULL
3543,5121,1826,NULL
3544,5122,793,NULL
3545,5123,1037,NULL
3546,4534,629,NULL
3561,5127,629,NULL
3560,5128,629,NULL
3559,5129,629,NULL
3574,5133,265,NULL
3569,5125,1704,NULL
3570,5126,1704,NULL
3571,5130,33,NULL
3572,5132,363,NULL
3573,5131,43,NULL
3575,5134,718,NULL
3576,5135,43,NULL
3577,5136,232,NULL
3578,5137,232,NULL
3579,5137,629,NULL
3580,5138,1828,NULL
3581,5124,232,NULL
3582,5141,1829,NULL
3583,5142,10,NULL
3584,5143,1830,NULL
3585,5144,10,NULL
3586,5145,1831,NULL
3587,5146,696,NULL
3588,5147,629,NULL
3589,5148,629,NULL
3590,5149,144,NULL
3591,5150,904,NULL
3592,5151,1651,NULL
3593,5152,43,NULL
3625,5153,1836,NULL
3595,5154,1833,NULL
3596,5155,629,NULL
3597,5156,628,NULL
3598,5157,144,NULL
3599,5158,43,NULL
3600,5159,241,NULL
3601,5160,43,NULL
3602,5161,6,NULL
3603,5162,97,NULL
3604,5163,1834,NULL
3605,5164,1108,NULL
3606,5165,1835,NULL
3607,5166,235,NULL
3608,5167,1836,NULL
