clip_id,"time","text","url",value,workspace_id,user_id,"clip_status","img","text_highlight",text_length
2670,"2012-08-03 12:01:34","%20likes%20being%20in%20the%20seat%20and%20able%20to%20look%20out%20of%20the%20windows%20","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",1,307,196,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2671,"2012-08-03 12:01:50","My%20child%20is%20so%20comfortable%20and%20I%27m%20confident%20that%20he%20is%20safe%20and%20secure.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",1,307,196,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2672,"2012-08-03 12:01:52","he%20ISO%20firmware%20issue","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",-1,313,198,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2673,"2012-08-03 12:02:07","The%20best%20part%20was%20the%201080P%20video.%20","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,313,198,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2674,"2012-08-03 12:02:34","4.%20Very%20fast%20auto%20focus%20on%20shooting.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,313,198,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2675,"2012-08-03 12:02:50","%20Low%20resolution%20of%20LCD%20screen.%20It%20only%20has%20230%2C000%20pixels%20%28Canon%20t2i%20has%201.02%20million%20pixels%29.%20Sometimes%20when%20you%27re%20viewing%20playback%20you%20may%20need%20to%20zoom%20in%20to%20check%20the%20sharpness%20of%20the%20picture%20or%20do%20it%20with%20your%20computer%20monitor.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",-1,313,198,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2676,"2012-08-03 12:02:50","here%20is%20actually%20quite%20a%20big%20piece%20that%20you%20cannot%20take%20off%20to%20wash.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",-1,307,196,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2677,"2012-08-03 12:02:55","%20This%20camera%20is%20very%20tight%20on%20power%20consumption%20and%20has%20extreme%20accuracy%20when%20you%20set%20it%20for%20pinpoint%20focusing%20as%20I%20do%20for%20model%20and%20portrait%20photography%20work.%20The%20macro%20features%20are%20also%20on%20par%20with%20its%20more%20advanced%20%28and%20WAY%20higher%20priced%29%2C%20big%20brothers%20to%20this%20camera","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,310,199,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg","null",0
2678,"2012-08-03 12:03:19","%20If%20you%20are%20just%20starting%20out%2C%20are%20bored%20with%20the%20out%20of%20date%20%22point-n-shoot%2C%22%20want%20to%20upgrade%20your%20digital%20cams%2C%20or%20you%20want%20to%20move%20from%20film%20to%20digital%2C%20the%20T3i%20will%20not%20disappoint","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,310,199,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg","null",0
2679,"2012-08-03 12:03:37","hat%20images%20from%20the%20D3100%20are%20indistinguishable%20from%20the%20more%20expensive%20models","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",0,313,198,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2680,"2012-08-03 12:03:38","extremely%20difficult%20to%20install%20it%20rear%20facing","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",-1,307,196,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2681,"2012-08-03 12:04:01","What%20sold%20me%20was%20the%20guide%20mode.%20%20It%20teaches%20you%20how%20to%20set%20up%20the%20camera%20for%20fantastic%20shots","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,313,198,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2682,"2012-08-03 12:04:02","%20I%20had%20to%20uninstall%20it%20and%20reinstall%20it%20with%20the%20pad%20in%20its%20proper%20place%20making%20it%20very%20difficult%20to%20do","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",-1,307,196,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2683,"2012-08-03 12:04:17","it%27s%20very%20comfortable%20and%20appears%20to%20be%20very%20safe.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",1,307,196,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2684,"2012-08-03 12:04:21","%20My%20switch%20was%20mostly%20due%20to%20pathetic%20nikon%20warranty%20service.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,310,199,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg","null",0
2685,"2012-08-03 12:04:28","%20%20The%20seat%20is%20easy%20to%20install%20and%20buckle%20her%20into%20as%20well.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",1,307,196,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2686,"2012-08-03 12:04:36","The%20430EX%20II%20external%20flash%20can%20be%20supported%20by%20the%20camera%20wirelessly.%20On%20nikon%27s%20this%20is%20only%20true%20for%20the%20more%20expensive%20SB800s%20flashes.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",1,310,199,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg","null",0
2687,"2012-08-03 12:04:52","Auto%20focus%20in%20%22live%20view%22%20mode%20%28seeing%20through%20the%20lcd%20instead%20of%20the%20viewfinder%29%20is%20extremely%20slow.%20Makes%20me%20not%20ever%20wanting%20to%20use%20it.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",-1,310,199,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg","null",0
2688,"2012-08-03 12:05:09","No%20good%20priced%20%22normal%22%2050mm/35mm%20lens%20available.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/canon-t3i.html",-1,310,199,"saved","http://ecx.images-amazon.com/images/I/51vs47GcTSL._SL160_SL90_.jpg","null",0
2689,"2012-08-03 12:07:36","Nikon%20suggests%20certain%20memory%20cards%20that%20they%20certified%20to%20use%20with%20this%20camera.%20%20Most%20of%20these%20for%20an%208GB%20card%20are%20%2450%20or%20more","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",-1,310,199,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2690,"2012-08-03 12:08:05","As%20a%20first%20time%20Digital%20SLR%20buyer%20and%20user%20I%20love%20this%20camera%20and%20would%20highly%20recommend%20it%20to%20others.%20","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,310,199,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2691,"2012-08-03 12:08:53","Although%20friends%20told%20me%20that%20Britax%20car%20seats%20were%20great%20I%20could%20not%20see%20myself%20spending%20that%20much%20%24%24.%20But%20to%20much%20of%20my%20suprise%20the%20True%20Fit%20convertable%20car%20seat%20is%20amazing.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",1,305,195,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2692,"2012-08-03 12:09:10","it%20is%20a%20great%20camera%2C%20capable%20of%20very%20good%20pictures%2C%20just%20not%20in%20the%20auto%20point%20and%20shoot%20modes.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",-1,310,199,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2693,"2012-08-03 12:09:21","%20One%20disappointment%20was%20that%20the%20seat%20cover%20is%20made%20of%20a%20material%20where%20the%20velcro%20on%20my%20son%27s%20shoes%20frayed%20it%20and%20the%20seat%20cover%20became%20scratchy.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",-1,305,195,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2694,"2012-08-03 12:09:41","%20I%20took%20a%20dance%20performances%20of%20my%20wife%20and%20Kids%20at%20local%20community%20get%20together%20and%20they%20came%20out%20so%20good%20and%20my%20wife%20%28who%20is%20very%20difficult%20to%20please%29%20liked%20it%20so%20much%20that%20she%20said%20that%20next%20time%20we%20will%20shoot%20the%20video%20only%20with%20our%20Nikon%20D3100%20%28%20I%20guess%20now%20i%20can%20finally%20retire%20my%20mini%20DV%20video%20camera%29.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,310,199,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2695,"2012-08-03 12:10:01","The%20size%20is%20pretty%20big%2C%20not%20really%20an%20issue%20for%20me%20but%20it%20could%20be%20in%20some%20of%20the%20smaller%20cars%20out%20there%2C","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",-1,305,195,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2696,"2012-08-03 12:10:33","I%27ve%20compared%20Canon%20EOS%20t2i%20with%20Nikon%20D3100%2C%20and%20finally%20I%20picked%20D3100.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,310,199,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2697,"2012-08-03 12:10:53","Easy%20to%20operate.%20The%20buttons%20are%20spread%20evenly%20on%20left%20side%20and%20right%20side%20so%20you%20can%20use%20them%20with%20both%20hands%20quickly.%20For%20Canon%20t2i%2C%20you%20do%20most%20things%20with%20your%20right%20thumb%20that%20slows%20you%20down%20a%20little%20bit","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,310,199,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2698,"2012-08-03 12:10:59","Very%20fast%20auto%20focus%20on%20shooting.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,310,199,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2699,"2012-08-03 12:11:22","Battery%20life%20is%20not%20too%20great.%20I%20need%20to%20charge%20it%20everyday.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",-1,310,199,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2700,"2012-08-03 12:11:47","This%20car%20seat%20is%20very%20easy%20to%20get%20baby%20in%20and%20out%20of%2C%20","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/graco-snugride.html",1,305,195,"saved","http://ecx.images-amazon.com/images/I/41zpw51tnwL._SL160_SL90_.jpg","null",0
2701,"2012-08-03 12:12:12","This%20also%20has%20very%20nice%20fabric%20that%27s%20soft%20to%20the%20touch%2C%20and%20the%20buckle%20system%20is%20heavy%20duty%20and%20easy%20to%20use%20as%20well.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/graco-snugride.html",1,305,195,"saved","http://ecx.images-amazon.com/images/I/41zpw51tnwL._SL160_SL90_.jpg","null",0
2702,"2012-08-03 12:12:25","Ergonomically%20the%20D3100%20is%20the%20easier%20to%20use%20compared%20to%20the%20D5100%20that%20had%20to%20relinquish%20four%20buttons%20to%20make%20room%20for%20the%20swivel%20screen%20of%20the%20D5100.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,310,199,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2703,"2012-08-03 12:12:48","%20the%20biggest%20is%20this%20darn%20sun%20visor.%20While%20it%20is%20very%20large%2C%20the%20middle%20section%20is%20made%20of%20mesh.%20When%20the%20sun%20is%20bright%2C%20it%20goes%20straight%20through%20the%20mesh%20and%20into%20the%20baby%27s%20eyes.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/graco-snugride.html",-1,305,195,"saved","http://ecx.images-amazon.com/images/I/41zpw51tnwL._SL160_SL90_.jpg","null",0
2704,"2012-08-03 12:12:53","%20researched%20for%20several%20weeks%2C%20looking%20seriously%20at%20the%20Canon%20T2i%20and%20the%20Nikon%20D3100.%20%20For%20the%20money%2C%20the%20D3100%20can%27t%20be%20beat.%20%20What%20sold%20me%20was%20the%20guide%20mode.%20%20It%20teaches%20you%20how%20to%20set%20up%20the%20camera%20for%20fantastic%20shots.","http://mario.hcii.cs.cmu.edu/clipper/study/camera/nikon-d3100.html",1,310,199,"saved","http://ecx.images-amazon.com/images/I/51yomC0EodL._SL160_SL90_.jpg","null",0
2705,"2012-08-03 12:13:22","VERY%20easy%20to%20install%20base%20in%20car","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/graco-snugride.html",1,305,195,"saved","http://ecx.images-amazon.com/images/I/41zpw51tnwL._SL160_SL90_.jpg","null",0
2706,"2012-08-03 12:14:29","%20%20The%20seat%20is%20easy%20to%20install%20and%20buckle%20her%20into%20as%20well.%20","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",1,305,195,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2707,"2012-08-03 12:14:55","The%20seat%20is%20gigantic.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",-1,305,195,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2708,"2012-08-03 12:15:34","%20%20The%20seat%20is%20easy%20to%20install%20and%20buckle%20her%20into%20as%20well.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",0,305,195,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2709,"2012-08-03 12:16:36","The%20%22wings%22%20that%20I%20referred%20to%20earlier%20%28the%20things%20that%20stick%20out%20on%20either%20side%20of%20her%20head%29%20do%20not%20clean%20easily%21","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",-1,305,195,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2710,"2012-08-03 12:23:51","Although%20friends%20told%20me%20that%20Britax%20car%20seats%20were%20great%20I%20could%20not%20see%20myself%20spending%20that%20much%20%24%24.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",0,309,197,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2711,"2012-08-03 12:24:22","What%20I%20also%20love%20about%20it%20is%20the%20head%20rest%20is%20removable%2C%20which%20does%20not%20block%20my%20view%20since%20he%20is%20still%20small.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",1,309,197,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2712,"2012-08-03 12:25:05","it%27s%20a%20little%20difficult%20to%20install%20but%20you%20get%20the%20hang%20of%20it%20real%20quick","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",1,309,197,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2713,"2012-08-03 12:25:28","I%20read%20reviews%20that%20it%20was%20difficult%20to%20install%20in%20car%2C%20but%20it%20was%20easy%20if%20you%20read%20the%20instructions.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",1,312,198,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2714,"2012-08-03 12:25:42","A%20few%20things%20I%20don%27t%20like%20but%20not%20many.%20%20The%20size%20is%20pretty%20big%2C%20not%20really%20an%20issue%20for%20me%20but%20it%20could%20be%20in%20some%20of%20the%20smaller%20cars%20out%20there%2C","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",1,309,197,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2715,"2012-08-03 12:26:10","He%20used%20to%20fuss%20in%20his%20carrier/%20infant%20seat%20but%20he%20doesn%27t%20at%20all%20here","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",1,312,198,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2716,"2012-08-03 12:26:20","it%27s%20wallet%20friendly%2C%20and%20in%20this%20economy%2C%20who%20wouldn%27t%20want%20to%20save%20a%20buck%20on%20a%20great%20product%21","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",1,312,198,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2717,"2012-08-03 12:26:28","It%20is%20a%20well%20made%20and%20designed%20car%20seat%20and%20the%20price%20is%20very%20reasonable.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/graco-snugride.html",1,309,197,"saved","http://ecx.images-amazon.com/images/I/41zpw51tnwL._SL160_SL90_.jpg","null",0
2718,"2012-08-03 12:26:47","%20%20I%20emailed%20customer%20service%20with%20pictures%20and%20they%20sent%20me%20a%20new%20cover%20that%20is%20a%20suede-like%2C%20plush%20material%20--%20free%20of%20charge%21%20I%20was%20pleasantly%20surprised","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",1,312,198,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2719,"2012-08-03 12:26:57","VERY%20easy%20to%20install%20base%20in%20car","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/graco-snugride.html",1,309,197,"saved","http://ecx.images-amazon.com/images/I/41zpw51tnwL._SL160_SL90_.jpg","null",0
2720,"2012-08-03 12:27:23","It%20is%20bigger%20than%20a%20lot%20of%20other%20car%20seats%20out%20there%20but%20I%20also%20feel%20like%20it%20is%20really%20well%20constructed%20and%20pretty%20comfy","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",1,312,198,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2721,"2012-08-03 12:27:40","cons%3A%20the%20biggest%20is%20this%20darn%20sun%20visor.%20While%20it%20is%20very%20large%2C%20the%20middle%20section%20is%20made%20of%20mesh.%20When%20the%20sun%20is%20bright%2C%20it%20goes%20straight%20through%20the%20mesh%20and%20into%20the%20baby%27s%20eyes.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/graco-snugride.html",1,309,197,"saved","http://ecx.images-amazon.com/images/I/41zpw51tnwL._SL160_SL90_.jpg","null",0
2722,"2012-08-03 12:27:50","the%20next%20problem%20I%20encountered%20was%20trying%20to%20get%20the%20correct%20extra%20base.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/graco-snugride.html",0,309,197,"saved","http://ecx.images-amazon.com/images/I/41zpw51tnwL._SL160_SL90_.jpg","null",0
2723,"2012-08-03 12:28:30","Material%20is%20easy%20to%20clean%20and%20comfortable%20on%20my%20baby%27s%20skin","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",1,312,198,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2724,"2012-08-03 12:28:51","The%20instructions%20were%20simple%20and%20there%20was%20no%20wondering%20whether%20or%20not%20you%20got%20it%20right","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",1,309,197,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2725,"2012-08-03 12:29:06","The%20instructions%20were%20a%20little%20hard%20for%20me%20to%20follow%20","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",-1,312,198,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2726,"2012-08-03 12:29:10","t%20holds%20the%20girls%20very%20secure%20and%20they%20love%20the","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",0,309,197,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2727,"2012-08-03 12:29:30","the%20part%20that%20attaches%20to%20the%20headrest%20DOES%20NOT%20come%20off%2C%20and%20therefore%20needs%20to%20be%20cleaned%20by%20hand","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",-1,309,197,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2728,"2012-08-03 12:29:46","Now%20for%20the%20cons.%20%20The%20seat%20is%20gigantic.%20%20When%20rear%20facing%20it%20would%20only%20fit%20in%20one%20postion%20in%20my%20car.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",-1,309,197,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2729,"2012-08-03 12:29:49","Very%20bulky.%20They%20fit%20fine%20in%20my%20odyssey%20%28mini%20van%29%20but%20not%20in%20my%20ford%20focus%20rear%20facing.%20Forward%20facing%20they%20fit%20in%20the%20smaller%20car%20ok.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",-1,312,198,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2730,"2012-08-03 12:32:50","Yes%2C%20it%20is%20a%20big%20car%20seat%2C%20but%20safety%20was%20my%20number%20one%20priority%20when%20upgrading%20to%20a%20toddler%20car%20seat%2C%20so%20I%20don%27t%20mind%20the%20bulk.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",1,312,198,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2731,"2012-08-03 12:33:29","This%20will%20even%20work%20for%20newborns.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",1,312,198,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2732,"2012-08-03 12:34:23","Easy%20to%20install%20via%20my%20hubby%20and%20my%20daughter%20seems%20to%20be%20more%20pleasant%20on%20car%20rides%20now%20that%20she%20can%20sit%20up%20and%20see%20more%20out%20of%20the%20windows%20in%20the%20back%20seat","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",1,312,198,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2733,"2012-08-03 12:34:54","Unfortunately%20we%20had%20to%20turn%20them%20forward%20facing%20before%20their%20second%20birthday%20because%20they%20did%20not%20fit%20backwards.%20They%20would%20have%20rested%20on%20the%20middle%20seats.%20%20Other%20than%20that%20it%20is%20an%20awesome%20seat","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",-1,312,198,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2734,"2012-08-03 12:36:04","%20%20My%20daughter%20puked%20ALL%20over%20her%20carseat%2C%20and%20while%20the%20main%20carseat%20pad%20comes%20off%20and%20can%20be%20laundered%20in%20the%20machine%2C%20the%20part%20that%20attaches%20to%20the%20headrest%20DOES%20NOT%20come%20off%2C%20and%20therefore%20needs%20to%20be%20cleaned%20by%20hand.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",-1,312,198,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2735,"2012-08-03 12:37:29","My%20other%20con%20is%20that%20it%20was%20extremely%20difficult%20to%20install%20it%20rear%20facing.%20Between%20my%203%20kids%20I%27ve%20been%20through%20about%206%20different%20convertible%20car%20seats%20in%20the%20past%208%20years%20and%20this%20one%20was%20by%20far%20the%20most%20difficult%20to%20install%20rear%20facing%20with%20the%20vehicle%20belt.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/safety-first-complete.html",-1,312,198,"saved","http://ecx.images-amazon.com/images/I/41bXJ78gtbL._SL160_SL90_.jpg","null",0
2736,"2012-08-03 12:38:27","It%20is%20a%20well%20made%20and%20designed%20car%20seat%20and%20the%20price%20is%20very%20reasonable","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/graco-snugride.html",1,312,198,"saved","http://ecx.images-amazon.com/images/I/41zpw51tnwL._SL160_SL90_.jpg","null",0
2737,"2012-08-03 12:38:48","The%20material%20was%20soft%20and%20fuzzy%2C%20very%20comfortable%20for%20a%20little%20baby.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/graco-snugride.html",1,312,198,"saved","http://ecx.images-amazon.com/images/I/41zpw51tnwL._SL160_SL90_.jpg","null",0
2738,"2012-08-03 12:39:35","the%20biggest%20is%20this%20darn%20sun%20visor.%20While%20it%20is%20very%20large%2C%20the%20middle%20section%20is%20made%20of%20mesh.%20When%20the%20sun%20is%20bright%2C%20it%20goes%20straight%20through%20the%20mesh%20and%20into%20the%20baby%27s%20eyes.%20I%20am%20constantly%20trying%20to%20move%20the%20visor%20or%20the%20stroller%20to%20keep%20the%20sun%20out.%20Whoever%20thought%20to%20use%20mesh%20wasn%27t%20thinking.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/graco-snugride.html",-1,312,198,"saved","http://ecx.images-amazon.com/images/I/41zpw51tnwL._SL160_SL90_.jpg","null",0
2739,"2012-08-03 12:40:13","and%20I%20love%20that%20it%20has%20a%20higher%20weight%20limit%20as%20well.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/graco-snugride.html",1,312,198,"saved","http://ecx.images-amazon.com/images/I/41zpw51tnwL._SL160_SL90_.jpg","null",0
2740,"2012-08-03 12:41:16","Graco%20put%20overall%20adequate%20padding%20in%20the%20back%20part%2C%20but%20where%20the%20baby%20sits%2C%20there%20is%20absolutely%20NO%20padding.%20%20-So%20babies%20only%20have%20the%20carseat%20cover%27s%20thickness%20as%20padding%2C%20and%20that%27s%20it.","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/graco-snugride.html",-1,312,198,"saved","http://ecx.images-amazon.com/images/I/41zpw51tnwL._SL160_SL90_.jpg","null",0
2741,"2012-08-03 12:49:24","Although%20friends%20told%20me%20that%20Britax%20car%20seats%20were%20great%20I%20could%20not%20see%20myself%20spending%20that%20much%20%24","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",1,311,199,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
2742,"2012-08-03 12:50:01","%20If%20you%20see%20the%20video%20when%20shopping%20for%20a%20car%20seat%20I%20found%20this%20to%20be%20a%20great%20deal%20for%20the%20price","http://mario.hcii.cs.cmu.edu/clipper/study/carseat/first-years-recline.html",1,311,199,"saved","http://ecx.images-amazon.com/images/I/51y%2BhoOGiML._SL160_SL90_.jpg","null",0
